ZCTA,year,month,nbhd_intls,metric,indicator,neighborhood_count,unit,Neighborhood,Neighborhood_pop,dates2,day,zip_pop,zip_pop_p,zip_count_est
02127,2020,7,SB,Case,Deaths,2,count,South Boston,33690,2020-07-01,1,36941,1.0964974769961413,3
02127,2020,10,SB,Case,New Cases,179,count,South Boston,33690,2020-10-01,1,36941,1.0964974769961413,197
02127,2020,4,SB,Case,New Cases,268,count,South Boston,33690,2020-04-01,1,36941,1.0964974769961413,294
02127,2020,12,SB,Case,New Cases,1056,count,South Boston,33690,2020-12-01,1,36941,1.0964974769961413,1158
02127,2020,1,SB,Case,New Cases,0,count,South Boston,33690,2020-01-01,1,36941,1.0964974769961413,0
02127,2020,10,SB,Case,Deaths,2,count,South Boston,33690,2020-10-01,1,36941,1.0964974769961413,3
02127,2020,6,SB,Case,Deaths,4,count,South Boston,33690,2020-06-01,1,36941,1.0964974769961413,5
02127,2020,9,SB,Case,Deaths,0,count,South Boston,33690,2020-09-01,1,36941,1.0964974769961413,0
02127,2020,2,SB,Case,Deaths,0,count,South Boston,33690,2020-02-01,1,36941,1.0964974769961413,0
02127,2020,5,SB,Case,New Cases,86,count,South Boston,33690,2020-05-01,1,36941,1.0964974769961413,95
02127,2020,11,SB,Case,Deaths,1,count,South Boston,33690,2020-11-01,1,36941,1.0964974769961413,2
02127,2020,12,SB,Case,Deaths,2,count,South Boston,33690,2020-12-01,1,36941,1.0964974769961413,3
02127,2020,11,SB,Case,New Cases,603,count,South Boston,33690,2020-11-01,1,36941,1.0964974769961413,662
02127,2020,4,SB,Case,Deaths,13,count,South Boston,33690,2020-04-01,1,36941,1.0964974769961413,15
02127,2020,8,SB,Case,Deaths,1,count,South Boston,33690,2020-08-01,1,36941,1.0964974769961413,2
02127,2020,3,SB,Case,New Cases,83,count,South Boston,33690,2020-03-01,1,36941,1.0964974769961413,92
02127,2020,1,SB,Case,Deaths,0,count,South Boston,33690,2020-01-01,1,36941,1.0964974769961413,0
02127,2020,3,SB,Case,Deaths,1,count,South Boston,33690,2020-03-01,1,36941,1.0964974769961413,2
02127,2020,2,SB,Case,New Cases,0,count,South Boston,33690,2020-02-01,1,36941,1.0964974769961413,0
02127,2020,9,SB,Case,New Cases,119,count,South Boston,33690,2020-09-01,1,36941,1.0964974769961413,131
02127,2020,8,SB,Case,New Cases,28,count,South Boston,33690,2020-08-01,1,36941,1.0964974769961413,31
02127,2021,3,SB,Case,Deaths,0,count,South Boston,33690,2021-03-01,1,35266,1.0467794597803504,0
02127,2021,5,SB,Case,Deaths,0,count,South Boston,33690,2021-05-01,1,35266,1.0467794597803504,0
02127,2021,6,SB,Case,Deaths,0,count,South Boston,33690,2021-06-01,1,35266,1.0467794597803504,0
02127,2021,9,SB,Case,Deaths,1,count,South Boston,33690,2021-09-01,1,35266,1.0467794597803504,2
02127,2021,8,SB,Case,New Cases,317,count,South Boston,33690,2021-08-01,1,35266,1.0467794597803504,332
02127,2021,11,SB,Case,New Cases,348,count,South Boston,33690,2021-11-01,1,35266,1.0467794597803504,365
02127,2021,4,SB,Case,Deaths,0,count,South Boston,33690,2021-04-01,1,35266,1.0467794597803504,0
02127,2021,2,SB,Case,New Cases,330,count,South Boston,33690,2021-02-01,1,35266,1.0467794597803504,346
02127,2021,7,SB,Case,New Cases,112,count,South Boston,33690,2021-07-01,1,35266,1.0467794597803504,118
02127,2021,3,SB,Case,New Cases,568,count,South Boston,33690,2021-03-01,1,35266,1.0467794597803504,595
02127,2021,6,SB,Case,New Cases,10,count,South Boston,33690,2021-06-01,1,35266,1.0467794597803504,11
02127,2021,12,SB,Case,Deaths,2,count,South Boston,33690,2021-12-01,1,35266,1.0467794597803504,3
02127,2021,10,SB,Case,New Cases,220,count,South Boston,33690,2021-10-01,1,35266,1.0467794597803504,231
02127,2021,7,SB,Case,Deaths,0,count,South Boston,33690,2021-07-01,1,35266,1.0467794597803504,0
02127,2021,1,SB,Case,Deaths,4,count,South Boston,33690,2021-01-01,1,35266,1.0467794597803504,5
02127,2021,11,SB,Case,Deaths,1,count,South Boston,33690,2021-11-01,1,35266,1.0467794597803504,2
02127,2021,9,SB,Case,New Cases,351,count,South Boston,33690,2021-09-01,1,35266,1.0467794597803504,368
02127,2021,5,SB,Case,New Cases,67,count,South Boston,33690,2021-05-01,1,35266,1.0467794597803504,71
02127,2021,12,SB,Case,New Cases,2054,count,South Boston,33690,2021-12-01,1,35266,1.0467794597803504,2151
02127,2021,10,SB,Case,Deaths,2,count,South Boston,33690,2021-10-01,1,35266,1.0467794597803504,3
02127,2021,2,SB,Case,Deaths,2,count,South Boston,33690,2021-02-01,1,35266,1.0467794597803504,3
02127,2021,1,SB,Case,New Cases,945,count,South Boston,33690,2021-01-01,1,35266,1.0467794597803504,990
02127,2021,4,SB,Case,New Cases,398,count,South Boston,33690,2021-04-01,1,35266,1.0467794597803504,417
02127,2021,8,SB,Case,Deaths,0,count,South Boston,33690,2021-08-01,1,35266,1.0467794597803504,0
02127,2022,4,SB,Case,New Cases,355,count,South Boston,33690,2022-04-01,1,36175,1.0737607598693975,382
02127,2022,1,SB,Case,Deaths,7,count,South Boston,33690,2022-01-01,1,36175,1.0737607598693975,8
02127,2022,11,SB,Case,New Cases,62,count,South Boston,33690,2022-11-01,1,36175,1.0737607598693975,67
02127,2022,2,SB,Case,Deaths,5,count,South Boston,33690,2022-02-01,1,36175,1.0737607598693975,6
02127,2022,1,SB,Case,New Cases,1618,count,South Boston,33690,2022-01-01,1,36175,1.0737607598693975,1738
02127,2022,4,SB,Case,Deaths,2,count,South Boston,33690,2022-04-01,1,36175,1.0737607598693975,3
02127,2022,3,SB,Case,Deaths,1,count,South Boston,33690,2022-03-01,1,36175,1.0737607598693975,2
02127,2022,7,SB,Case,New Cases,162,count,South Boston,33690,2022-07-01,1,36175,1.0737607598693975,174
02127,2022,3,SB,Case,New Cases,163,count,South Boston,33690,2022-03-01,1,36175,1.0737607598693975,176
02127,2022,10,SB,Case,Deaths,2,count,South Boston,33690,2022-10-01,1,36175,1.0737607598693975,3
02127,2022,9,SB,Case,New Cases,116,count,South Boston,33690,2022-09-01,1,36175,1.0737607598693975,125
02127,2022,5,SB,Case,Deaths,1,count,South Boston,33690,2022-05-01,1,36175,1.0737607598693975,2
02127,2022,5,SB,Case,New Cases,478,count,South Boston,33690,2022-05-01,1,36175,1.0737607598693975,514
02127,2022,8,SB,Case,New Cases,138,count,South Boston,33690,2022-08-01,1,36175,1.0737607598693975,149
02127,2022,12,SB,Case,Deaths,1,count,South Boston,33690,2022-12-01,1,36175,1.0737607598693975,2
02127,2022,10,SB,Case,New Cases,85,count,South Boston,33690,2022-10-01,1,36175,1.0737607598693975,92
02127,2022,8,SB,Case,Deaths,0,count,South Boston,33690,2022-08-01,1,36175,1.0737607598693975,0
02127,2022,9,SB,Case,Deaths,0,count,South Boston,33690,2022-09-01,1,36175,1.0737607598693975,0
02127,2022,7,SB,Case,Deaths,1,count,South Boston,33690,2022-07-01,1,36175,1.0737607598693975,2
02127,2022,2,SB,Case,New Cases,153,count,South Boston,33690,2022-02-01,1,36175,1.0737607598693975,165
02127,2022,11,SB,Case,Deaths,2,count,South Boston,33690,2022-11-01,1,36175,1.0737607598693975,3
02127,2022,12,SB,Case,New Cases,122,count,South Boston,33690,2022-12-01,1,36175,1.0737607598693975,131
02127,2022,6,SB,Case,New Cases,257,count,South Boston,33690,2022-06-01,1,36175,1.0737607598693975,276
02127,2022,6,SB,Case,Deaths,1,count,South Boston,33690,2022-06-01,1,36175,1.0737607598693975,2
02128,2020,4,EB,Case,New Cases,968,count,East Boston,40510,2020-04-01,1,47804,1.1800543075783758,1143
02128,2020,10,EB,Case,New Cases,368,count,East Boston,40510,2020-10-01,1,47804,1.1800543075783758,435
02128,2020,2,EB,Case,New Cases,0,count,East Boston,40510,2020-02-01,1,47804,1.1800543075783758,0
02128,2020,1,EB,Case,New Cases,0,count,East Boston,40510,2020-01-01,1,47804,1.1800543075783758,0
02128,2020,8,EB,Case,New Cases,433,count,East Boston,40510,2020-08-01,1,47804,1.1800543075783758,511
02128,2020,5,EB,Case,Deaths,14,count,East Boston,40510,2020-05-01,1,47804,1.1800543075783758,17
02128,2020,9,EB,Case,New Cases,268,count,East Boston,40510,2020-09-01,1,47804,1.1800543075783758,317
02128,2020,11,EB,Case,Deaths,1,count,East Boston,40510,2020-11-01,1,47804,1.1800543075783758,2
02128,2020,2,EB,Case,Deaths,0,count,East Boston,40510,2020-02-01,1,47804,1.1800543075783758,0
02128,2020,6,EB,Case,New Cases,170,count,East Boston,40510,2020-06-01,1,47804,1.1800543075783758,201
02128,2020,9,EB,Case,Deaths,1,count,East Boston,40510,2020-09-01,1,47804,1.1800543075783758,2
02128,2020,1,EB,Case,Deaths,0,count,East Boston,40510,2020-01-01,1,47804,1.1800543075783758,0
02128,2020,8,EB,Case,Deaths,1,count,East Boston,40510,2020-08-01,1,47804,1.1800543075783758,2
02128,2020,12,EB,Case,New Cases,1521,count,East Boston,40510,2020-12-01,1,47804,1.1800543075783758,1795
02128,2020,4,EB,Case,Deaths,23,count,East Boston,40510,2020-04-01,1,47804,1.1800543075783758,28
02128,2020,6,EB,Case,Deaths,3,count,East Boston,40510,2020-06-01,1,47804,1.1800543075783758,4
02128,2020,12,EB,Case,Deaths,5,count,East Boston,40510,2020-12-01,1,47804,1.1800543075783758,6
02128,2020,7,EB,Case,New Cases,136,count,East Boston,40510,2020-07-01,1,47804,1.1800543075783758,161
02128,2020,3,EB,Case,Deaths,1,count,East Boston,40510,2020-03-01,1,47804,1.1800543075783758,2
02128,2020,7,EB,Case,Deaths,1,count,East Boston,40510,2020-07-01,1,47804,1.1800543075783758,2
02128,2020,10,EB,Case,Deaths,2,count,East Boston,40510,2020-10-01,1,47804,1.1800543075783758,3
02128,2020,5,EB,Case,New Cases,402,count,East Boston,40510,2020-05-01,1,47804,1.1800543075783758,475
02128,2020,3,EB,Case,New Cases,147,count,East Boston,40510,2020-03-01,1,47804,1.1800543075783758,174
02128,2020,11,EB,Case,New Cases,865,count,East Boston,40510,2020-11-01,1,47804,1.1800543075783758,1021
02128,2021,10,EB,Case,New Cases,206,count,East Boston,40510,2021-10-01,1,45501,1.123204147124167,232
02128,2021,10,EB,Case,Deaths,1,count,East Boston,40510,2021-10-01,1,45501,1.123204147124167,2
02128,2021,8,EB,Case,New Cases,242,count,East Boston,40510,2021-08-01,1,45501,1.123204147124167,272
02128,2021,8,EB,Case,Deaths,0,count,East Boston,40510,2021-08-01,1,45501,1.123204147124167,0
02128,2021,7,EB,Case,New Cases,76,count,East Boston,40510,2021-07-01,1,45501,1.123204147124167,86
02128,2021,7,EB,Case,Deaths,0,count,East Boston,40510,2021-07-01,1,45501,1.123204147124167,0
02128,2021,6,EB,Case,Deaths,0,count,East Boston,40510,2021-06-01,1,45501,1.123204147124167,0
02128,2021,5,EB,Case,New Cases,106,count,East Boston,40510,2021-05-01,1,45501,1.123204147124167,120
02128,2021,1,EB,Case,Deaths,9,count,East Boston,40510,2021-01-01,1,45501,1.123204147124167,11
02128,2021,4,EB,Case,New Cases,460,count,East Boston,40510,2021-04-01,1,45501,1.123204147124167,517
02128,2021,2,EB,Case,Deaths,3,count,East Boston,40510,2021-02-01,1,45501,1.123204147124167,4
02128,2021,12,EB,Case,New Cases,2183,count,East Boston,40510,2021-12-01,1,45501,1.123204147124167,2452
02128,2021,9,EB,Case,Deaths,1,count,East Boston,40510,2021-09-01,1,45501,1.123204147124167,2
02128,2021,11,EB,Case,New Cases,344,count,East Boston,40510,2021-11-01,1,45501,1.123204147124167,387
02128,2021,2,EB,Case,New Cases,352,count,East Boston,40510,2021-02-01,1,45501,1.123204147124167,396
02128,2021,9,EB,Case,New Cases,291,count,East Boston,40510,2021-09-01,1,45501,1.123204147124167,327
02128,2021,11,EB,Case,Deaths,1,count,East Boston,40510,2021-11-01,1,45501,1.123204147124167,2
02128,2021,3,EB,Case,New Cases,419,count,East Boston,40510,2021-03-01,1,45501,1.123204147124167,471
02128,2021,12,EB,Case,Deaths,1,count,East Boston,40510,2021-12-01,1,45501,1.123204147124167,2
02128,2021,4,EB,Case,Deaths,2,count,East Boston,40510,2021-04-01,1,45501,1.123204147124167,3
02128,2021,3,EB,Case,Deaths,3,count,East Boston,40510,2021-03-01,1,45501,1.123204147124167,4
02128,2021,1,EB,Case,New Cases,1120,count,East Boston,40510,2021-01-01,1,45501,1.123204147124167,1258
02128,2021,6,EB,Case,New Cases,19,count,East Boston,40510,2021-06-01,1,45501,1.123204147124167,22
02128,2021,5,EB,Case,Deaths,0,count,East Boston,40510,2021-05-01,1,45501,1.123204147124167,0
02128,2022,11,EB,Case,New Cases,160,count,East Boston,40510,2022-11-01,1,45357,1.1196494692668477,180
02128,2022,1,EB,Case,New Cases,3237,count,East Boston,40510,2022-01-01,1,45357,1.1196494692668477,3625
02128,2022,8,EB,Case,Deaths,0,count,East Boston,40510,2022-08-01,1,45357,1.1196494692668477,0
02128,2022,7,EB,Case,Deaths,0,count,East Boston,40510,2022-07-01,1,45357,1.1196494692668477,0
02128,2022,5,EB,Case,New Cases,575,count,East Boston,40510,2022-05-01,1,45357,1.1196494692668477,644
02128,2022,9,EB,Case,New Cases,251,count,East Boston,40510,2022-09-01,1,45357,1.1196494692668477,282
02128,2022,6,EB,Case,New Cases,338,count,East Boston,40510,2022-06-01,1,45357,1.1196494692668477,379
02128,2022,12,EB,Case,New Cases,308,count,East Boston,40510,2022-12-01,1,45357,1.1196494692668477,345
02128,2022,3,EB,Case,New Cases,124,count,East Boston,40510,2022-03-01,1,45357,1.1196494692668477,139
02128,2022,7,EB,Case,New Cases,305,count,East Boston,40510,2022-07-01,1,45357,1.1196494692668477,342
02128,2022,10,EB,Case,New Cases,126,count,East Boston,40510,2022-10-01,1,45357,1.1196494692668477,142
02128,2022,6,EB,Case,Deaths,2,count,East Boston,40510,2022-06-01,1,45357,1.1196494692668477,3
02128,2022,11,EB,Case,Deaths,2,count,East Boston,40510,2022-11-01,1,45357,1.1196494692668477,3
02128,2022,3,EB,Case,Deaths,2,count,East Boston,40510,2022-03-01,1,45357,1.1196494692668477,3
02128,2022,1,EB,Case,Deaths,6,count,East Boston,40510,2022-01-01,1,45357,1.1196494692668477,7
02128,2022,4,EB,Case,New Cases,360,count,East Boston,40510,2022-04-01,1,45357,1.1196494692668477,404
02128,2022,9,EB,Case,Deaths,1,count,East Boston,40510,2022-09-01,1,45357,1.1196494692668477,2
02128,2022,4,EB,Case,Deaths,0,count,East Boston,40510,2022-04-01,1,45357,1.1196494692668477,0
02128,2022,8,EB,Case,New Cases,297,count,East Boston,40510,2022-08-01,1,45357,1.1196494692668477,333
02128,2022,5,EB,Case,Deaths,1,count,East Boston,40510,2022-05-01,1,45357,1.1196494692668477,2
02128,2022,2,EB,Case,New Cases,226,count,East Boston,40510,2022-02-01,1,45357,1.1196494692668477,254
02128,2022,2,EB,Case,Deaths,0,count,East Boston,40510,2022-02-01,1,45357,1.1196494692668477,0
02128,2022,12,EB,Case,Deaths,2,count,East Boston,40510,2022-12-01,1,45357,1.1196494692668477,3
02128,2022,10,EB,Case,Deaths,1,count,East Boston,40510,2022-10-01,1,45357,1.1196494692668477,2
02129,2020,9,CHRLS,Case,New Cases,17,count,Charlestown,16440,2020-09-01,1,20504,1.2472019464720194,22
02129,2020,2,CHRLS,Case,New Cases,0,count,Charlestown,16440,2020-02-01,1,20504,1.2472019464720194,0
02129,2020,7,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-07-01,1,20504,1.2472019464720194,0
02129,2020,12,CHRLS,Case,New Cases,285,count,Charlestown,16440,2020-12-01,1,20504,1.2472019464720194,356
02129,2020,3,CHRLS,Case,New Cases,34,count,Charlestown,16440,2020-03-01,1,20504,1.2472019464720194,43
02129,2020,1,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-01-01,1,20504,1.2472019464720194,0
02129,2020,3,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-03-01,1,20504,1.2472019464720194,0
02129,2020,5,CHRLS,Case,New Cases,61,count,Charlestown,16440,2020-05-01,1,20504,1.2472019464720194,77
02129,2020,6,CHRLS,Case,New Cases,15,count,Charlestown,16440,2020-06-01,1,20504,1.2472019464720194,19
02129,2020,10,CHRLS,Case,New Cases,54,count,Charlestown,16440,2020-10-01,1,20504,1.2472019464720194,68
02129,2020,4,CHRLS,Case,New Cases,87,count,Charlestown,16440,2020-04-01,1,20504,1.2472019464720194,109
02129,2020,4,CHRLS,Case,Deaths,2,count,Charlestown,16440,2020-04-01,1,20504,1.2472019464720194,3
02129,2020,11,CHRLS,Case,New Cases,131,count,Charlestown,16440,2020-11-01,1,20504,1.2472019464720194,164
02129,2020,1,CHRLS,Case,New Cases,0,count,Charlestown,16440,2020-01-01,1,20504,1.2472019464720194,0
02129,2020,7,CHRLS,Case,New Cases,16,count,Charlestown,16440,2020-07-01,1,20504,1.2472019464720194,20
02129,2020,6,CHRLS,Case,Deaths,2,count,Charlestown,16440,2020-06-01,1,20504,1.2472019464720194,3
02129,2020,8,CHRLS,Case,New Cases,25,count,Charlestown,16440,2020-08-01,1,20504,1.2472019464720194,32
02129,2020,11,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-11-01,1,20504,1.2472019464720194,0
02129,2020,9,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-09-01,1,20504,1.2472019464720194,0
02129,2020,8,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-08-01,1,20504,1.2472019464720194,0
02129,2020,5,CHRLS,Case,Deaths,1,count,Charlestown,16440,2020-05-01,1,20504,1.2472019464720194,2
02129,2020,2,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-02-01,1,20504,1.2472019464720194,0
02129,2020,12,CHRLS,Case,Deaths,1,count,Charlestown,16440,2020-12-01,1,20504,1.2472019464720194,2
02129,2020,10,CHRLS,Case,Deaths,0,count,Charlestown,16440,2020-10-01,1,20504,1.2472019464720194,0
02129,2021,12,CHRLS,Case,New Cases,690,count,Charlestown,16440,2021-12-01,1,20411,1.24154501216545,857
02129,2021,7,CHRLS,Case,New Cases,38,count,Charlestown,16440,2021-07-01,1,20411,1.24154501216545,48
02129,2021,10,CHRLS,Case,New Cases,94,count,Charlestown,16440,2021-10-01,1,20411,1.24154501216545,117
02129,2021,5,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-05-01,1,20411,1.24154501216545,0
02129,2021,9,CHRLS,Case,New Cases,110,count,Charlestown,16440,2021-09-01,1,20411,1.24154501216545,137
02129,2021,12,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-12-01,1,20411,1.24154501216545,0
02129,2021,4,CHRLS,Case,New Cases,129,count,Charlestown,16440,2021-04-01,1,20411,1.24154501216545,161
02129,2021,2,CHRLS,Case,New Cases,95,count,Charlestown,16440,2021-02-01,1,20411,1.24154501216545,118
02129,2021,2,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-02-01,1,20411,1.24154501216545,0
02129,2021,6,CHRLS,Case,New Cases,5,count,Charlestown,16440,2021-06-01,1,20411,1.24154501216545,7
02129,2021,3,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-03-01,1,20411,1.24154501216545,0
02129,2021,4,CHRLS,Case,Deaths,1,count,Charlestown,16440,2021-04-01,1,20411,1.24154501216545,2
02129,2021,1,CHRLS,Case,Deaths,3,count,Charlestown,16440,2021-01-01,1,20411,1.24154501216545,4
02129,2021,1,CHRLS,Case,New Cases,264,count,Charlestown,16440,2021-01-01,1,20411,1.24154501216545,328
02129,2021,3,CHRLS,Case,New Cases,171,count,Charlestown,16440,2021-03-01,1,20411,1.24154501216545,213
02129,2021,6,CHRLS,Case,Deaths,1,count,Charlestown,16440,2021-06-01,1,20411,1.24154501216545,2
02129,2021,7,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-07-01,1,20411,1.24154501216545,0
02129,2021,8,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-08-01,1,20411,1.24154501216545,0
02129,2021,10,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-10-01,1,20411,1.24154501216545,0
02129,2021,11,CHRLS,Case,New Cases,170,count,Charlestown,16440,2021-11-01,1,20411,1.24154501216545,212
02129,2021,8,CHRLS,Case,New Cases,116,count,Charlestown,16440,2021-08-01,1,20411,1.24154501216545,145
02129,2021,5,CHRLS,Case,New Cases,14,count,Charlestown,16440,2021-05-01,1,20411,1.24154501216545,18
02129,2021,9,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-09-01,1,20411,1.24154501216545,0
02129,2021,11,CHRLS,Case,Deaths,0,count,Charlestown,16440,2021-11-01,1,20411,1.24154501216545,0
02129,2022,12,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-12-01,1,19832,1.2063260340632604,0
02129,2022,3,CHRLS,Case,New Cases,96,count,Charlestown,16440,2022-03-01,1,19832,1.2063260340632604,116
02129,2022,7,CHRLS,Case,New Cases,114,count,Charlestown,16440,2022-07-01,1,19832,1.2063260340632604,138
02129,2022,10,CHRLS,Case,New Cases,80,count,Charlestown,16440,2022-10-01,1,19832,1.2063260340632604,97
02129,2022,7,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-07-01,1,19832,1.2063260340632604,0
02129,2022,6,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-06-01,1,19832,1.2063260340632604,0
02129,2022,4,CHRLS,Case,Deaths,1,count,Charlestown,16440,2022-04-01,1,19832,1.2063260340632604,2
02129,2022,2,CHRLS,Case,Deaths,2,count,Charlestown,16440,2022-02-01,1,19832,1.2063260340632604,3
02129,2022,8,CHRLS,Case,New Cases,67,count,Charlestown,16440,2022-08-01,1,19832,1.2063260340632604,81
02129,2022,8,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-08-01,1,19832,1.2063260340632604,0
02129,2022,12,CHRLS,Case,New Cases,82,count,Charlestown,16440,2022-12-01,1,19832,1.2063260340632604,99
02129,2022,5,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-05-01,1,19832,1.2063260340632604,0
02129,2022,11,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-11-01,1,19832,1.2063260340632604,0
02129,2022,1,CHRLS,Case,Deaths,1,count,Charlestown,16440,2022-01-01,1,19832,1.2063260340632604,2
02129,2022,4,CHRLS,Case,New Cases,206,count,Charlestown,16440,2022-04-01,1,19832,1.2063260340632604,249
02129,2022,2,CHRLS,Case,New Cases,104,count,Charlestown,16440,2022-02-01,1,19832,1.2063260340632604,126
02129,2022,10,CHRLS,Case,Deaths,1,count,Charlestown,16440,2022-10-01,1,19832,1.2063260340632604,2
02129,2022,6,CHRLS,Case,New Cases,162,count,Charlestown,16440,2022-06-01,1,19832,1.2063260340632604,196
02129,2022,9,CHRLS,Case,New Cases,73,count,Charlestown,16440,2022-09-01,1,19832,1.2063260340632604,89
02129,2022,5,CHRLS,Case,New Cases,344,count,Charlestown,16440,2022-05-01,1,19832,1.2063260340632604,415
02129,2022,11,CHRLS,Case,New Cases,41,count,Charlestown,16440,2022-11-01,1,19832,1.2063260340632604,50
02129,2022,1,CHRLS,Case,New Cases,945,count,Charlestown,16440,2022-01-01,1,19832,1.2063260340632604,1140
02129,2022,3,CHRLS,Case,Deaths,0,count,Charlestown,16440,2022-03-01,1,19832,1.2063260340632604,0
